idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
131,improved_right,1,0.13759168982505798,0.0,0.0,0.0,0.1384206023067236,0.01384206023067236,0.1521930992603302,0.0,0.0,0.0
132,improved_right,1,0.17634636163711548,0.0,0.0,0.0,0.2714019373524934,0.02714019373524934,0.19048017263412476,0.0,0.0,0.0
133,improved_right,1,0.19883227348327637,0.0,0.0,0.0,0.12266957201063633,0.012266957201063633,0.09901539236307144,0.0,0.0,0.0
134,improved_right,1,0.18518228828907013,0.0,0.0,0.0,0.2592387655749917,0.02592387655749917,0.18456009030342102,0.0,0.0,0.0
135,improved_right,1,0.1590736359357834,0.0,0.0,0.0,0.46168759241700164,0.027359450235962868,0.19377712905406952,0.0,0.0,0.0
136,improved_right,1,0.14031733572483063,0.0,0.0,0.0,1.0026607844978572,0.032553703524172306,0.24497969448566437,0.0,0.0,0.0
137,improved_right,1,0.14408014714717865,0.0,0.0,0.0,0.20412795012816787,0.020412795012816787,0.18100525438785553,0.0,0.0,0.0
138,improved_right,1,0.1473056524991989,0.0,0.0,0.0,0.2352324454113841,0.02352324454113841,0.20271050930023193,0.0,0.0,0.0
139,improved_right,1,0.1625693142414093,0.0,0.0,0.0,0.1276138424873352,0.01276138424873352,0.11181683838367462,0.0,0.0,0.0
140,improved_right,1,0.13670629262924194,0.0,0.0,0.0,0.1304487232118845,0.01304487232118845,0.15412519872188568,0.0,0.0,0.0
141,improved_right,1,0.1722942441701889,0.0,0.0,0.0,0.2697186544537544,0.026971865445375443,0.18152447044849396,0.0,0.0,0.0
142,improved_right,1,0.22062206268310547,0.0,0.0,0.0,0.12170126661658287,0.012170126661658287,0.108770951628685,0.0,0.0,0.0
143,improved_right,1,0.1747901886701584,0.0,0.0,0.0,0.27518056333065033,0.027518056333065033,0.20947864651679993,0.0,0.0,0.0
144,improved_right,1,0.13345594704151154,0.0,0.0,0.0,0.10562367737293243,0.010562367737293243,0.1035788357257843,0.0,0.0,0.0
145,improved_right,1,0.12734045088291168,0.0,0.0,0.0,0.20777862053364515,0.020777862053364515,0.1542186141014099,0.0,0.0,0.0
146,improved_right,1,0.15286245942115784,0.0,0.0,0.0,0.15904191881418228,0.015904191881418228,0.16933487355709076,0.0,0.0,0.0
147,improved_right,1,0.18516413867473602,0.0,0.0,0.0,0.23990783384069791,0.020871294429525733,0.1530897468328476,0.0,0.0,0.0
148,improved_right,1,0.1528611183166504,0.0,0.0,0.0,0.09293701499700546,0.009293701499700546,0.10151935368776321,0.0,0.0,0.0
149,improved_right,1,0.18366506695747375,0.0,0.0,0.0,0.16054881736636162,0.016054881736636162,0.1647607535123825,0.0,0.0,0.0
150,improved_right,1,0.1714373677968979,0.0,0.0,0.0,0.1541746687144041,0.01541746687144041,0.18880592286586761,0.0,0.0,0.0
151,improved_right,1,0.1659451425075531,0.0,0.0,0.0,0.14398854225873947,0.014398854225873947,0.18851688504219055,0.0,0.0,0.0
152,improved_right,1,0.16671711206436157,0.0,0.0,0.0,0.22367912577465177,0.022367912577465177,0.16960632801055908,0.0,0.0,0.0
153,improved_right,1,0.14863300323486328,0.0,0.0,0.0,0.19539980404078977,0.010861094109714031,0.10997983068227768,0.0,0.0,0.0
154,improved_right,1,0.12632359564304352,0.0,0.0,0.0,0.23207307773409402,0.021513561921892688,0.21215951442718506,0.0,0.0,0.0
155,improved_right,1,0.19223396480083466,0.0,0.0,0.0,0.10657137259840965,0.010657137259840965,0.10361011326313019,0.0,0.0,0.0
156,improved_right,1,0.13772977888584137,0.0,0.0,0.0,0.11485261842608452,0.011485261842608452,0.12053562700748444,0.0,0.0,0.0
157,improved_right,1,0.14012466371059418,0.0,0.0,0.0,0.13175169937312603,0.013175169937312603,0.16099196672439575,0.0,0.0,0.0
158,improved_right,1,0.13912415504455566,0.0,0.0,0.0,0.1407344453036785,0.014073444530367851,0.18529264628887177,0.0,0.0,0.0
159,improved_right,1,0.15103653073310852,0.0,0.0,0.0,0.11769108474254608,0.011769108474254608,0.10669194906949997,0.0,0.0,0.0
160,improved_right,1,0.16750021278858185,0.0,0.0,0.0,0.1394404098391533,0.013944040983915329,0.15106327831745148,0.0,0.0,0.0
161,improved_right,1,0.1221928521990776,0.0,0.0,0.0,0.1862151501700282,0.01862151501700282,0.19704248011112213,0.0,0.0,0.0
162,improved_right,1,0.19726206362247467,0.0,0.0,0.0,0.14907469041645527,0.014907469041645527,0.12382301688194275,0.0,0.0,0.0
163,improved_right,1,0.15652357041835785,0.0,0.0,0.0,0.12035614810883999,0.012035614810883999,0.1343463808298111,0.0,0.0,0.0
164,improved_right,1,0.14196619391441345,0.0,0.0,0.0,0.18923627212643623,0.018923627212643623,0.1948150396347046,0.0,0.0,0.0
165,improved_right,1,0.15420575439929962,0.0,0.0,0.0,0.12058681808412075,0.012058681808412075,0.11104682087898254,0.0,0.0,0.0
166,improved_right,1,0.14244015514850616,0.0,0.0,0.0,0.22722396533936262,0.022722396533936262,0.1804383248090744,0.0,0.0,0.0
167,improved_right,1,0.1406095325946808,0.0,0.0,0.0,0.12487047351896763,0.012487047351896763,0.14264953136444092,0.0,0.0,0.0
168,improved_right,1,0.13057087361812592,0.0,0.0,0.0,0.1544273529201745,0.015011073090136051,0.16739711165428162,0.0,0.0,0.0
169,improved_right,1,0.1614934653043747,0.0,0.0,0.0,0.27993373572826385,0.027993373572826385,0.20277465879917145,0.0,0.0,0.0
170,improved_right,1,0.23557238280773163,0.0,0.0,0.0,0.4740006182342765,0.032791019417345524,0.33161231875419617,0.0,0.0,0.0
171,improved_right,1,0.14863339066505432,0.0,0.0,0.0,0.16813857480883598,0.0168138574808836,0.1730804294347763,0.0,0.0,0.0
172,improved_right,1,0.21610113978385925,0.0,0.0,0.0,0.10399298742413521,0.01039929874241352,0.08101781457662582,0.0,0.0,0.0
173,improved_right,1,0.21656456589698792,0.0,0.0,0.0,0.2854333817958832,0.028543338179588318,0.19368723034858704,0.0,0.0,0.0
174,improved_right,1,0.20919515192508698,0.0,0.0,0.0,0.5276321694254875,0.032996516674757004,0.22078946232795715,0.0,0.0,0.06588900089263916
175,improved_right,1,0.18807511031627655,0.0,0.0,0.0,0.3170307202730327,0.02463000698480755,0.16942399740219116,0.0,0.0,0.0
176,improved_right,1,0.19703730940818787,0.0,0.0,0.0,0.3262586402706802,0.03262586402706802,0.23406429588794708,0.0,0.0,0.0
177,improved_right,1,0.15030691027641296,0.0,0.0,0.0,0.1425691321492195,0.014256913214921951,0.1336599737405777,0.0,0.0,0.0
178,improved_right,1,0.17439070343971252,0.0,0.0,0.0,0.1472407765686512,0.01472407765686512,0.15694023668766022,0.0,0.0,0.0
179,improved_right,1,0.17070813477039337,0.0,0.0,0.0,0.11658831499516964,0.011658831499516964,0.09965094923973083,0.0,0.0,0.0
180,improved_right,1,0.16979841887950897,0.0,0.0,0.0,0.405149357020855,0.018046092242002487,0.1515868455171585,0.0,0.0,0.0
181,improved_right,1,0.19997917115688324,0.0,0.0,0.0,0.26622192934155464,0.026622192934155464,0.17432990670204163,0.0,0.0,0.0
182,improved_right,1,0.13572043180465698,0.0,0.0,0.0,0.10434344410896301,0.010434344410896301,0.11123373359441757,0.0,0.0,0.0
183,improved_right,1,0.15668514370918274,0.0,0.0,0.0,0.112525699660182,0.0112525699660182,0.13716749846935272,0.0,0.0,0.0
184,improved_right,1,0.16911646723747253,0.0,0.0,0.0,0.2013840852305293,0.02013840852305293,0.13587352633476257,0.0,0.0,0.0
185,improved_right,1,0.1466159224510193,0.0,0.0,0.0,0.1968336704885587,0.01968336704885587,0.16959291696548462,0.0,0.0,0.0
186,improved_right,1,0.1681315153837204,0.0,0.0,0.0,0.1775870844721794,0.01775870844721794,0.1467728167772293,0.0,0.0,0.0
187,improved_right,1,0.1578037291765213,0.0,0.0,0.0,0.09164050221443176,0.009164050221443176,0.09435384720563889,0.0,0.0,0.0
188,improved_right,1,0.19796288013458252,0.0,0.0,0.0,0.0897744923713617,0.00897744923713617,0.08748847991228104,0.0,0.0,0.0
189,improved_right,1,0.2076789289712906,0.0,0.0,0.0,0.18915465334430337,0.018915465334430337,0.12478276342153549,0.0,0.0,0.0
190,improved_right,1,0.17863935232162476,0.0,0.0,0.0,0.13884318061172962,0.013884318061172962,0.13307344913482666,0.0,0.0,0.0
191,improved_right,1,0.17135785520076752,0.0,0.0,0.0,0.3522490594536065,0.027488083578646183,0.18973617255687714,0.0,0.0,0.0
192,improved_right,1,0.16290490329265594,0.0,0.0,0.0,0.0953533744905144,0.00953533744905144,0.08398207277059555,0.0,0.0,0.0
193,improved_right,1,0.17950382828712463,0.0,0.0,0.0,0.1704295352101326,0.01704295352101326,0.17601251602172852,0.0,0.0,0.0
194,improved_right,1,0.14734718203544617,0.0,0.0,0.0,0.15528555214405076,0.01527455449104309,0.168454110622406,0.0,0.0,0.0
195,improved_right,1,0.17626062035560608,0.0,0.0,0.0,0.4589884677901865,0.017916931305080652,0.12872372567653656,0.0,0.0,0.0
196,improved_right,1,0.1873728185892105,0.0,0.0,0.0,0.13398651964962482,0.013398651964962482,0.10010227560997009,0.0,0.0,0.0
